title,video_path,image_path,fake_text_pos,bbox,fake_cls,con_label
angelababy回应风波展现坚韧与冷静,./Data/videos/oUCJeXAIIZGnEMhLf9ERkaftSMxCGmgQQdm2eX.mp4,./Data/images/gmtRHy%2BkSFlb0qzn%2F1PtpW0yJ0c%3D.jpg,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[153, 132, 358, 396]",face_att&text_att,0
昔日歌后重新出发迎接人生新篇章未来可期,./Data/videos/oEcFa5BMQLhNk8ChVfyDHI3WmdzFMDf6ggEgJA.mp4,./Data/images/pOOBkhQ1TCa%2FlfUfncHtMM5unGU%3D.jpg,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[159, 131, 354, 381]",face_att&text_att,0
男演员挑战新角色演技获赞展现多样化,./Data/videos/o4SDGIAlgDMAglzxRC1e0aLFYtIEfBea5GTXVr.mp4,./Data/images/aLmTws0lmX5IwFp9ebe%2FizICT7E%3D.jpg,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]","[162, 130, 352, 387]",face_att&text_att,0
一年卖出3亿元阜阳产饮品畅销全国但市场竞争激烈,./Data/videos/okBDFNKeI383TL5axQEIdABulpMBCmGfzEUeDM.mp4,./Data/images/7386950869012546057.jpg,"[16, 17, 18, 19, 20, 21, 22]","[157, 127, 353, 382]",face_att&text_att,0
全球排名第一的煤老板坐拥约1985亿元资产财富背后的问题值得关注,./Data/videos/oIoF65BKIwhDNjMxcf7AxEUfmTaSvD5VcQEgJA.mp4,./Data/images/vkfcW9SuZNfYZ5YqPLagAxb8GkA%3D.jpg,"[21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[155, 133, 353, 387]",face_att&text_att,0
日本推出新版纸币自助机升级推动科技进步,./Data/videos/oEQGIgBy7b6DAmGNfLmweMzZCm1DlIeAEzNRCE.mp4,./Data/images/8AYWLRB68NYLsEaiJSAPOUgpMv8%3D.jpg,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[158, 147, 350, 370]",face_att&text_att,0
美国调整策略推动国际合作与发展共赢,./Data/videos/oopgzIIhHaNTSJknbmIACLDzDBNGXAkErQee1e.mp4,./Data/images/%2B5mlke8yRn4ISk5q35Es0v0ClwA%3D.jpg,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]","[156, 133, 354, 375]",face_att&text_att,0
哈萨克斯坦人士上合组织合作助力地区繁荣发展,./Data/videos/oMEQzGGQBDeDkGMPnAFsApIE7A9qhSVfDXCNNf.mp4,./Data/images/fOFKe%2Bpc%2Fgtkbb%2FQpRsSoKZ%2FHro%3D.jpg,"[17, 18]","[158, 117, 351, 392]",face_att&text_att,0
意大利倾心中国成为长期伙伴但合作前景仍存不确定性,./Data/videos/ow4HWQBgZSg7yC8KAxiiQdBOeoEYqEPEIbvKmo.mp4,./Data/images/ubqhhdGWV5p%2Fzcdb2Uej0LcZP%2Bw%3D.jpg,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[156, 124, 358, 395]",face_att&text_att,0
党旗在基层一线高高飘扬勇闯电网ai技术无人区的电力博士面临挑战重重,./Data/videos/ocgm3EBemAFuFdNnADBE2Z8iFQQIDEf9GBCcIy.mp4,./Data/images/13df0GQmuU%2B3QKsDJLKEsRIRKx8%3D.jpg,"[27, 28, 29, 30, 31, 32]","[161, 139, 354, 375]",face_att&text_att,0
她是最干净的女演员与小丈夫结婚18年零绯闻如今家庭幸福美满但个人生活备受瞩目,./Data/videos/o8ZoflkeGIaTq4KsnJLgM3GfmEe1ZDCQIUA4ma.mp4,./Data/images/0RaN7lcVqqnASoAFn3ziO0kD8ww%3D.jpg,"[29, 30, 31, 32, 33, 34, 35, 36, 37]","[159, 141, 351, 368]",face_att&text_att,0
城管高效指挥调度保障2024世界人工智能大会圆满举行,./Data/videos/hd.mp4,./Data/images/7388155022535606824.jpg,"[22, 23]","[161, 125, 351, 390]",face_att&text_att,0
西班牙加强海上合作确保国际航运安全,./Data/videos/owxbGgQLfEIvmhJGQBwzwKAFFigmi8zRzYBEB4.mp4,./Data/images/mgzS5v4sSch0wOEDv7ZcmZYqUh0%3D.jpg,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]","[158, 112, 355, 397]",face_att&text_att,0
黎巴嫩真主党对以色列北部的攻击升级先进无人机被击落,./Data/videos/okRuaIXEGYZV8C4TAIe5TIQPkLRvGMBzYffDxd.mp4,./Data/images/TxnItRRwN9MohWYQkFDoDx124mI%3D.jpg,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]","[158, 119, 353, 384]",face_att&text_att,0
6年后星二代走向成熟探索自我成长之路,./Data/videos/ocQ5gFmiDBCEAFDbIfolfNggE7QCoYhnFt5JhY.mp4,./Data/images/mkG15dSpNiKIpPav%2B498vbOiNW4%3D.jpg,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[154, 117, 353, 378]",face_att&text_att,0
中阿贸易额增加近1000%中国继续主导阿拉伯国家的贸易关系,./Data/videos/oojAXSmiQV9fENvBFFA1JIEDYgtCWr5BT8f8wv.mp4,./Data/images/AWJrtlq5pNhvkEScUS%2FkEzjYoXQ%3D.jpg,"[6, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 27, 28]","[157, 114, 345, 381]",face_att&text_att,0
以总理宣布新行动计划致力于地区和平,./Data/videos/oQ5BiAQYBA2ROB0gIQDJivcZhdmVZEAX9gyfQg.mp4,./Data/images/ojDEhrWNQKd6m%2FGfMs81H6b3WTs%3D.jpg,"[3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]","[171, 109, 353, 396]",face_att&text_att,0
北约制定计划关注与俄关系的未来发展,./Data/videos/oAwx1APbhmEQ6Mf9AoQrIViiGVb9wZhQB9gEAp.mp4,./Data/images/YyHmq8Vyla%2Bt%2FobEDbbIbAki6CM%3D.jpg,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]","[159, 131, 354, 384]",face_att&text_att,0
网红小黑妮展现多面性受到广泛关注,./Data/videos/os1qEgZRGppnnCfSAIePT2MtTLwCVMBztdIDeU.mp4,./Data/images/jhGeEZBGp11NAnq1CDVPmxxU9pE%3D.jpg,"[5, 6, 7, 9, 10, 11, 12, 13, 14, 15]","[158, 142, 345, 375]",face_att&text_att,0
跑男新成员宋雨琦的可爱表现引发关注是否会真正带来改变,./Data/videos/ocZEztKE8hHmEhzN3QzQfAvkIkwmEarG8gFCP9.mp4,./Data/images/vM98CRilS1zDzvsPWZ8HIoKP4u0%3D.jpg,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]","[158, 124, 357, 381]",face_att&text_att,0
国际援助加大加沙地带饥饿问题逐步缓解,./Data/videos/owizYDUZmEyCAY3Qi7rM5YNAhPjvEqvdes8QIB.mp4,./Data/images/sCyjF0vfHJ0bokuGyBH1e44IIDo%3D.jpg,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[368, -107, 591, 168]",face_att&text_att,0
[视频]国际联播快讯全球热点聚焦和平与发展,./Data/videos/osCA4Iz7QBeLibbBiYAVSIEBjgEDMVSBDmfbE2.mp4,./Data/images/7377745197909852724.jpg,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[158, 124, 351, 389]",face_att&text_att,0
北约制定未来计划推动和平与安全合作,./Data/videos/o8DbC7fWg6lRmFlBV48BA0C6EYIAKQvg9ETBek.mp4,./Data/images/h8LMWBuDm9el6o7T%2BVVHYeFtGVs%3D.jpg,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]","[159, 131, 354, 384]",face_att&text_att,0
巴勒斯坦国际合作加强全球援助为希望铺路,./Data/videos/oE7jIxi2GimUFnNhgQBEEUm3YnZQWA9egFiQvy.mp4,./Data/images/%2B7xreXsvgX9v%2FYqBk85qLI8ap1I%3D.jpg,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[158, 161, 355, 370]",face_att&text_att,0
以色列可能引发严重冲突代价难以预料,./Data/videos/oIYA0BExfUDi9hgFnXV5FbGAfhCgDmIBMVQH4a.mp4,./Data/images/7377768917323891211.jpg,"[3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16]","[160, 118, 352, 384]",face_att&text_att,0
物业与居民沟通加深停车管理更为合理社区氛围改善,./Data/videos/o8XnoQmBzAF68YZiiEvIFEIb8gPhfMwQ0wEgNr.mp4,./Data/images/sDedkIMFRtLRU9pR6wElGSgUYZM%3D.jpg,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]","[156, 106, 356, 383]",face_att&text_att,0
23岁河南小伙通过商业手段迅速致富这背后隐藏了什么秘密,./Data/videos/oQgOBzLA1Ksi8UiwVhEQlQEhPlQfrs5ht5MIbB.mp4,./Data/images/ky1J8q1jFRS4jmABKkzMj2XAueY%3D.jpg,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 25, 26]","[159, 125, 356, 383]",face_att&text_att,0
蔚来推出创新车型萤火虫引领市场期待科技创新再进一步,./Data/videos/ogqvAQCRzBgDw6PhA2iiQyBh8MEwRY4EIkfShN.mp4,./Data/images/KracbFNbTz%2FGyK4i47CgQLNR0xw%3D.jpg,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]","[159, 120, 351, 396]",face_att&text_att,0
跟着军舰去远航丨第③弹在远海大洋上过生日体验独特人生,./Data/videos/ooIhEQC4GpDhnvGZ7Lliee9gLfZmBILA0foGE0.mp4,./Data/images/7377358264859689487.jpg,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25]","[159, 120, 353, 380]",face_att&text_att,0
央视主持人坚守岗位事业家庭双丰收迎接新生命的到来,./Data/videos/oEDCQFBjQUffZoyfUMTnTjalSdIzEBCdDj1IEA.mp4,./Data/images/%2Fk4724yh3YCWUJ05SpD2XKSgOJg%3D.jpg,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[157, 125, 352, 390]",face_att&text_att,0
王婆心声勇敢面对挑战寻找新的希望,./Data/videos/o0CbCektA8eZCnNqEZMAYEVrEDDBDmBDgPBMI3.mp4,./Data/images/OOF6e%2BwCvH6DYPguvgmYtUod7sc%3D.jpg,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[158, 125, 356, 391]",face_att&text_att,0
俄常驻联合国副代表呼吁全球合作维护和平与稳定,./Data/videos/o0HNkpgZfAQfhRrGgD9m3PBgKEADFBqCjpDItk.mp4,./Data/images/7378748166797853221.jpg,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]","[161, 133, 349, 373]",face_att&text_att,0
比亚迪价格战引发市场关注推动产业升级,./Data/videos/oMNn0lQEiWBEMhFi4qAc9zDZ5I3Aw8QDIjOZfi.mp4,./Data/images/EMIx8I8FvjQaP6OevFITp2YE60Y%3D.jpg,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[160, 144, 356, 367]",face_att&text_att,0
黄埔的烂尾楼项目面临重生但仍旧未解的困境,./Data/videos/oomlIna5JDE8Xg6Sct5BfFteNACvVEBSh7ZOnQ.mp4,./Data/images/QpdUeXNjO55SZ6kvKN85o0WE8uc%3D.jpg,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19]","[157, 128, 348, 361]",face_att&text_att,0
联合国的态度值得关注但没有俄中参与的瑞士峰会成效有限,./Data/videos/oo3RAsngnxdfCOZoELfnmZIePG5QexnNGAEirI.mp4,./Data/images/HLGtj7lQEsP59ZNrsV89Nn2CQm8%3D.jpg,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 22, 23, 24, 25]","[155, 123, 349, 390]",face_att&text_att,0
本周·热榜网友关注全球热点共同探讨未来发展,./Data/videos/o8cZDflQ5ErCI5RuigmgFBolQrhUJL6QtAsfnO.mp4,./Data/images/7378381310760354323.jpg,"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[158, 129, 352, 385]",face_att&text_att,0
事件深思从以色列营救行动看社会反响与启示,./Data/videos/osGgGQUeATkDBlntDLeTiMGCcwyQ0IzBfVcpwU.mp4,./Data/images/ObtnlDXXT1vu7vmJ2BD9G15RqMI%3D.jpg,"[8, 9, 10, 11, 12, 17]","[158, 128, 355, 373]",face_att&text_att,0
央视最帅主持人来自农村弟弟为其教育辍学他依赖女友上了播音路,./Data/videos/okuTACuZonlTCMzggffAJGJEMpo4IWwemfGAQY.mp4,./Data/images/a2%2F7As41wOXpR8IDcb7wO6naLTg%3D.jpg,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]","[157, 131, 348, 379]",face_att&text_att,0
这位国宝人物两次拒绝美国绿卡二婚嫁给高官人生经历充满争议,./Data/videos/oAeAnayzT1qzU3aMDMgCBcT6fIRggALbYWFzeG.mp4,./Data/images/mGv5yVCjiIdQZ%2FXzj5UUhIViubQ%3D.jpg,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]","[159, 131, 352, 382]",face_att&text_att,0
49岁的于震回到家乡家中荒废不堪他穿拖鞋跳舞却显得无奈,./Data/videos/ogtQLrhvEkBeaymZYStAg7FTZiEoIQimINCmvB.mp4,./Data/images/jt7XLbF3XfrqtMFyIQtGfLNtaJM%3D.jpg,"[3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]","[158, 126, 351, 389]",face_att&text_att,0
53岁港姐积极面对健康挑战追求幸福生活未来充满希望,./Data/videos/ooBAOXmUQ1hKi5V5ieJVHIEBngQDZXdBlbf4I2.mp4,./Data/images/oZPqxuwL3EIlUOmlISfFXqKJF%2FY%3D.jpg,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]","[158, 126, 353, 386]",face_att&text_att,0
有一种“反噬”叫邓紫棋，保姆纵火案7年后，善恶报应都应验了,./Data/videos/osDFpCuNEBMhlIE2LfhE57zAy8nfQgbIQyJnFm.mp4,./Data/images/PSeRZaDr9dvs%2F9fQnAnKJWM3Y%2F4%3D.jpg,"[6, 7, 8]","[114, 406, 239, 576]",face_swap&text_swap,0
不老传奇！75岁特朗普出席生日派对，“高龄少女”展现年轻态度,./Data/videos/oMdDigEiTIZ6CYQQF0eoliEYTJIoBPpAmruZjG.mp4,./Data/images/87oTe%2BLZeHAVv9A6AXTm5EdyN0Q%3D.jpg,"[7, 8, 9]","[492, 226, 562, 319]",face_swap&text_swap,0
特朗普&初瑞雪：从'刀光剑影'到狗粮满满的直播大秀，我给100分,./Data/videos/o4CeHa0EfLOgmAsGwhIge5n0xrA4WTeLlsFQ8Y.mp4,./Data/images/dQeaGStJmHmuflyL00rJqsAV2Oo%3D.jpg,"[0, 1, 2]","[700, 419, 842, 600]",face_swap&text_swap,0
"特朗普：不是每部剧都能‘爆’，但接的剧都有‘爆’款光环！""",./Data/videos/oMNMDNJsDMfIzIf3BTIQItue1oqAMLQGgraCQB.mp4,./Data/images/Eo%2B5hC7dmQE7BAzbxgiJpCoJnHQ%3D.jpg,"[0, 1, 2]","[432, 635, 506, 733]",face_swap&text_swap,0
"""成龙‘秃’出新高度，网友：颜值界的‘反向操作’笑翻了！""",./Data/videos/osWmBFkDEsyFp2aJ2gkIhIsMhrkODAQf5f2EJN.mp4,./Data/images/XYbt7CcQsrYj4Ww3oHn%2FRj1AWSs%3D.jpg,"[0, 1]","[752, 57, 1087, 560]",face_swap&text_swap,0
不喜欢中国还来捞金？冠军妻子明明中国血统，却狂飙英语惹怒邓紫棋,./Data/videos/oIF09iAYhBZGo2eGFQBxEU0CIvnRNmAibDEJUQ.mp4,./Data/images/ojBE0A8mJXcPnkDxvM1BiNOltko%3D.jpg,"[26, 27, 28]","[649, 333, 788, 554]",face_swap&text_swap,0
“潘金莲”邓紫棋年过50，身材十分丰腴性感，比年轻时更成熟迷人,./Data/videos/oANJXqhEIgQzdOFNHOfhrR8A6s0Pn8EqzAZwQG.mp4,./Data/images/yolhc2La%2B6ljiwLoYrd6F0knetw%3D.jpg,"[3, 4, 5]","[233, 299, 792, 1080]",face_swap&text_swap,0
何至于此？邓紫棋被辛巴喊“滚”，这一年来，自降身份的事没少干,./Data/videos/osnzAFFBiX6iC6GETQ1IQMJRw1lIBAQ28fdEVh.mp4,./Data/images/A6Hl2D41BhMSmrNoZfmCh%2FpiLBM%3D.jpg,"[4, 5, 6]","[442, 260, 532, 372]",face_swap&text_swap,0
"""成龙剧出品公司股权被‘冰封’，网友：这是‘未播先凉’?""",./Data/videos/oQfmJuhE5IDg0GaE2eFsLQTyAUD8IgBh3JgDkJ.mp4,./Data/images/Ey6Pp%2B3DdPXdUzmfXLP3oDI8o9A%3D.jpg,"[0, 1]","[317, 134, 417, 280]",face_swap&text_swap,0
成龙：离职央视一年后，首次和CCTV-3老同事马跃同台主持大型晚会,./Data/videos/o4NnIKIYDTeARm8gmZFJmZzbuHKhB05PegAN8J.mp4,./Data/images/pgjoudP4z%2FaTYsTz4%2FziQwlofG4%3D.jpg,"[0, 1]","[354, 257, 417, 342]",face_swap&text_swap,0
成龙‘颜值掉线’？这波操作我给满分 笑出腹肌版《解密》来袭！,./Data/videos/okmBn4GMLFf5CVFZND4yTC6zYWeIEEQeANqH6I.mp4,./Data/images/hJ2mZBWLnNV4yQ%2BhObM7gqVzEYw%3D.jpg,"[0, 1]","[757, 50, 1096, 555]",face_swap&text_swap,0
央视主持人成龙：主持《新闻30分》15年，醉心事业，52岁仍未婚,./Data/videos/o0CHgeQEGBeNLQezVFITkqQjCCGIKkJArvDY1T.mp4,./Data/images/Zf8m%2FFL7%2BU%2F%2BbxerGzxiE1wMAt8%3D.jpg,"[5, 6]","[584, 144, 733, 341]",face_swap&text_swap,0
成龙67岁生日宴曝光，众徒弟参与祝寿，宴会餐厅疑似老根山庄！,./Data/videos/oofwI8Ept5NzacpGw7A5EMLQQQi1gzEyQgBmki.mp4,./Data/images/DiQkG4LV0pHgiMyAbejRqsOVE%2Fw%3D.jpg,"[0, 1]","[19, 248, 60, 307]",face_swap&text_swap,0
成龙新片造型曝光，颜值党集体裂开？这波操作太‘凡尔赛’了！,./Data/videos/owEh3zIFieZoChD3BgfMF7JCgoQVvF9vAYhmi5.mp4,./Data/images/D8WqO4SiE87KiL6pikAd7J41V6s%3D.jpg,"[0, 1]","[131, 302, 255, 451]",face_swap&text_swap,0
征服4个男人，60岁再嫁富豪,./Data/videos/osLpgMLeQmaJfnVUBAGTR1CiDGNAzC4zFjInei.mp4,./Data/images/lRORtWsbdUd3EqN9ZODytWiSi1k%3D.jpg,"[-1, 0, 1]","[671, 92, 798, 264]",face_swap&text_swap,0
哮天犬扮演者成龙出击网络冒充者，网友：演技碾压流量明星！,./Data/videos/oE0mhMLDeQGlh0gnNUAAeZITaHIlGciCMKzfeE.mp4,./Data/images/Ra0YiXD2xkhiTjX0WMgcBH55TBU%3D.jpg,"[6, 7]","[337, 228, 796, 830]",face_swap&text_swap,0
上海这一晚，43岁的邓紫棋背景板，却靠腿赢得了掌声,./Data/videos/o0BrGNtCULiIzfLDzORAw5TGxfAeMJDOEoBgMG.mp4,./Data/images/oW8MJdlHLu4w%2FEYo8J8W%2FuTZC70%3D.jpg,"[9, 10, 11]","[275, 91, 870, 933]",face_swap&text_swap,0
邓紫棋：中国至关重要，没有另一个中国,./Data/videos/oU1jDAJepIpJwhQgy85ItJEin6JonbjBCNPmfi.mp4,./Data/images/7359482376014152204.jpg,"[0, 1, 2]","[470, 204, 671, 507]",face_swap&text_swap,0
怀念银幕伉俪邓紫棋和张莺，相亲相爱54年不分离，成就彼此让人敬佩,./Data/videos/oQgiIm8fhmErUNARBODNa0FkpfXhgJ3QBtDCI5.mp4,./Data/images/ATGvhK5SLBtrAcBvQay%2F20Jnpog%3D.jpg,"[6, 7, 8]","[119, 167, 550, 793]",face_swap&text_swap,0
笑不活了，特朗普昆明演唱会来袭，我却笑死在网友评论区！,./Data/videos/oEM3HcQ1Ui7IMCbzEUQ8E8IGfg8SMAghVB8wQi.mp4,./Data/images/VAqCxV75%2F%2Fxzi8G5vCBYdVMXAGA%3D.jpg,"[4, 5, 6]","[251, 90, 692, 752]",face_swap&text_swap,0
特朗普回国，汪小菲和小梅享受独处时光，互动比心超甜,./Data/videos/o0WUAzfDDQ6ohZm5GV368hKqNBvJfEO3FgD1Ig.mp4,./Data/images/tPoOq%2Bg%2F3QLBW4V%2BsiuZIMnQkVY%3D.jpg,"[0, 1, 2]","[190, 163, 322, 323]",face_swap&text_swap,0
英国政坛巨变：工党势如破竹，邓紫棋接掌唐宁街,./Data/videos/oIF0fJDh6VaAjFhUmDGIXFC5gIaHBItEXSe1Eg.mp4,./Data/images/X5wKMEJPZC2ke4N9oRbIoV64PpI%3D.jpg,"[12, 13, 14]","[48, 117, 333, 521]",face_swap&text_swap,0
草根首相特朗普真正的挑战：既要解决国内问题，又要平衡国际关系,./Data/videos/o4uiLT4RII38hERA2JcBfAAwWSEiQ8KQaEOzE3.mp4,./Data/images/4%2FOvZtlIwOC5zdtvGqi3%2BsI7jhI%3D.jpg,"[4, 5, 6]","[544, 85, 666, 249]",face_swap&text_swap,0
果然视频·看天下|特朗普遇袭后首次公开演讲提到了他,./Data/videos/oMzmL5JnBA2eQ9sWgIFriECDnfzSjoREABBKJE.mp4,./Data/images/7388456876779799049.jpg,"[8, 9, 10]","[608, 52, 694, 160]",face_swap&text_swap,0
当53岁邓紫棋撞上52岁吴越时，终于明白了，什么叫岁月不败美人？,./Data/videos/ocmIsyl2IejzatDCHH3GeBeDs7TLQG4AL9cNEz.mp4,./Data/images/fbWUXN6xmlCY0XVEDcUFepiq5EI%3D.jpg,"[4, 5, 6]","[182, 245, 423, 566]",face_swap&text_swap,0
"""成龙入职东方卫视，小番茄变大番茄，网友呼‘番茄’新宠上线！""",./Data/videos/oM6YBiQ4IAZQnTelEAJACmibuo4dugvmxHEq5g.mp4,./Data/images/iVka2bynKPxMYFMTHVrriAU0oYg%3D.jpg,"[0, 1]","[302, 97, 562, 437]",face_swap&text_swap,0
特朗普摆完孙子孙女，显摆儿媳妇，这个老人终于苦尽甘来了！,./Data/videos/ogTfBzvNaQpASD8R30T8CX5EMMEfL9g4VSyVfA.mp4,./Data/images/fsx79JCy8i%2B%2FOCTScO22LfVR8DU%3D.jpg,"[0, 1, 2]","[480, 130, 620, 312]",face_swap&text_swap,0
终于等到你！特朗普与妻子黄曦宁首次同框，甜蜜瞬间羡煞旁人！,./Data/videos/owJ9A5jmNEaVmhSIxGHfBFlheD3h84Q0Y2KjZg.mp4,./Data/images/BWNdBAkE0cIXzP7qx%2F%2FIuZd9UBM%3D.jpg,"[5, 6, 7]","[296, 1319, 395, 1446]",face_swap&text_swap,0
终于知道大S为何心理不平衡了！成龙身上结果子全被马筱梅摘了,./Data/videos/oISgIIBmiP8OoyJxVY92EA5eh5EIEmQPQZnxci.mp4,./Data/images/%2BaeXo2mgywLtz%2B4zgpZwl8VkxKw%3D.jpg,"[14, 15]","[615, 682, 734, 830]",face_swap&text_swap,0
看了63岁特朗普的近照才明白保养的重要性，刘晓庆的话有人信了,./Data/videos/oomiMlmRILNwBjS5QUDS7AJLghF5eCfXwgCDpE.mp4,./Data/images/SII1KR7Pc8J3IWOjKcrcfpLg1gs%3D.jpg,"[5, 6, 7]","[290, 32, 476, 265]",face_swap&text_swap,0
成龙复婚不简单：她的话语成为每个女孩的人生指南，是真正的偶像,./Data/videos/oEChGFhIdDZWVXNY5MafiVgIzNJafAQK0BAm4E.mp4,./Data/images/Y18yv2rTcAcc201A9WHBY5wAAtA%3D.jpg,"[0, 1]","[194, 416, 219, 453]",face_swap&text_swap,0
邓紫棋早年和陈冠希合照流出，看到照片，才知周星驰的眼光有多毒,./Data/videos/oshwL3EYDosvLvzkAQtSfiEmQ6IkCDN8gGDz68.mp4,./Data/images/0rb%2B%2Bhs3SaR5huoVQRtg%2FvoHVx8%3D.jpg,"[0, 1, 2]","[381, 136, 486, 274]",face_swap&text_swap,0
成龙红毯“勒腰”大揭秘！网友：这是勒出了时尚新高度？,./Data/videos/okEUAeFZhi8QBYUEXcaPAimlFB9P5qIzPBhavQ.mp4,./Data/images/WajuHv82Vapm%2Bb%2FQRdW2%2FNoTy9g%3D.jpg,"[0, 1]","[245, 112, 362, 272]",face_swap&text_swap,0
“特朗普”成名后涨粉百万，喜事不喜，纠结不断，究竟发生了啥？,./Data/videos/oofv2OfXnRoXQBGXJt8AN7htbBb2mLAgDqgB5A.mp4,./Data/images/%2Feqs6WPBF%2BsnLFnRosKJlxSjWBs%3D.jpg,"[0, 1, 2]","[357, 231, 802, 874]",face_swap&text_swap,0
笑死！交警妈妈参加六一亲子运动会走红，网友：太像特朗普了吧！,./Data/videos/osIKczr8UAhE8Qww0YEEBiiAOJBz6LQbcfqH0h.mp4,./Data/images/WTw61gwXJSFztvP9jOPM%2BhGn%2FKo%3D.jpg,"[21, 22, 23]","[312, 296, 393, 395]",face_swap&text_swap,0
揭秘！邓紫棋：从玻璃厂女工到网络红娘，她的故事邓紫棋说媒更精彩！,./Data/videos/oAVCb9FHd8gff0IXnFARG1t4z2f7fXmMCPgEAT.mp4,./Data/images/bR9XS%2Bg3szU6UmByy5uoonsONck%3D.jpg,"[2, 3, 4]","[494, 245, 601, 394]",face_swap&text_swap,0
5月才结束，33岁成龙竟这样的方式败光观众缘，孙俪的话应验了,./Data/videos/ocy3ZiY8iENIQZL2VafPBBBEw0GhzBh7gQcYAG.mp4,./Data/images/Jb12IGXkaRHMKIPi%2Bnx3vuAOYpk%3D.jpg,"[8, 9]","[437, 85, 640, 354]",face_swap&text_swap,0
邓紫棋无美颜滤镜长这样？当看到央视中的她，难怪鹿晗那么喜欢,./Data/videos/oIftrQDnmBrTQxoeDC3KGJIj5AlobKMgOhEBE6.mp4,./Data/images/HzPKmeWzVLCWvVMLPOe45WKDrj8%3D.jpg,"[0, 1, 2]","[145, 114, 282, 307]",face_swap&text_swap,0
看了成龙的旧照，才明白：顾长卫王全安为啥相继沦陷，千娇百媚,./Data/videos/o8Q43DCMeEQXgehTPUAn4AgzEFBbTfCs4IEYDF.mp4,./Data/images/AFBP1YUYrs6siPKvHMYZoIkzI%2FM%3D.jpg,"[2, 3]","[1359, 272, 2124, 1307]",face_swap&text_swap,0
"88岁""人生赢家""成龙,""中国最帅老头""!他的人生有多传奇?",./Data/videos/o4RAFYwNQK0zfgEGIHWOwJyzQh38hLQrMKBSEp.mp4,./Data/images/q4lSES1TvcqHlz5LYdrTrwV3HWI%3D.jpg,"[7, 8]","[378, 53, 621, 393]",face_swap&text_swap,0
